Latitude;Longitude;Bank;Street/City;City/Street;Valid_To_Date;Avg_Weekly_Transactions
49.7416863;13.3726977;Poštovní spoøitelna;námìstí T. G. Masaryka 1931/12;Plzeò;2017-06-05;416286
49.4586644;18.1436563;Poštovní spoøitelna;Nerudova 2201;Ronov pod Radhoštìm;2017-06-05;246050
50.05116;14.2979111;Poštovní spoøitelna;Skandinávská 131/1;Praha 5;2017-06-05;349880
49.5552108;15.931423;Poštovní spoøitelna;Strojírenská 6;ïár nad Sázavou;2017-06-05;428256
49.4718094;17.0960866;Poštovní spoøitelna;Sídlištì Svobody 3576/77;Prostìjov;2017-06-05;233760
50.1932919;14.4936577;Poštovní spoøitelna;Mìlnická 395;Líbeznice;2017-06-05;324850
49.260096;13.9044688;Poštovní spoøitelna;Palackého námìstí 106;Strakonice;2017-06-05;244640
49.9652558;14.4591628;Poštovní spoøitelna;Na Raèanech 28;Dolní Bøeany;2017-06-05;213420
50.0368686;15.7743538;Poštovní spoøitelna;tøída Míru 63;Pardubice;2017-06-05;325845
48.9662241;14.476013;Poštovní spoøitelna;Matice školské 17;Èeské Budìjovice;2017-06-05;195210
50.6398391;13.8238905;Poštovní spoøitelna;námìstí Svobody 3316;Teplice;2017-06-05;289240
50.4604513;13.4173491;Poštovní spoøitelna;námìstí 1. máje 101/2;Chomutov;2017-06-05;160230
49.0710997;17.4740491;Poštovní spoøitelna;Mìsta Mayen 1496;Uherské Hradištì;2017-06-05;261380
50.6201308;13.6065241;Poštovní spoøitelna;námìstí 8. kvìtna 341;Meziboøí;2017-06-05;338280
49.783083;18.4227019;Poštovní spoøitelna;Svornosti 86/2;Havíøov;2017-06-05;324225
50.034358;14.377365;Poštovní spoøitelna;Tilleho nám. 792/2;Praha 5;2017-06-05;397520
49.2165283;15.8809308;Poštovní spoøitelna;Karlovo námìstí 27/21;Tøebíè;2017-06-05;478350
50.1458769;14.1006769;Poštovní spoøitelna;T.G. Masaryka 102;Kladno;2017-06-05;177212
50.0375622;15.770303;Poštovní spoøitelna;Masarykova tø. 1458;Pardubice;2017-06-05;363080
49.3094641;14.1473611;Poštovní spoøitelna;Karlova 107/1;Písek;2017-06-05;359685
50.2254525;17.1986705;Poštovní spoøitelna;Fuèíkova 1342/3;Jeseník;2017-06-05;191065
49.6926766;13.9976372;Poštovní spoøitelna;Husova 622;Pøíbram;2017-06-05;212000
49.4647822;17.4407177;Poštovní spoøitelna;Telièkova 491/6b;Pøerov;2017-06-05;398000
50.7344986;15.0501775;Poštovní spoøitelna;Sportovní 522;Liberec;2017-06-05;42255
49.5464011;16.5726216;Poštovní spoøitelna;Tyršova 205/1;Letovice;2017-06-05;240825
49.83512;18.2859839;Poštovní spoøitelna;Hollarova 3119/5;Ostrava;2017-06-05;175950
48.7588322;16.8800838;Poštovní spoøitelna;námìstí T. G. Masaryka 2392/17;Bøeclav;2017-06-05;381960
50.4036522;14.1260233;Poštovní spoøitelna;Øíhovo námìstí 124;Budynì nad Ohøí;2017-06-05;26450
49.5246361;16.2577583;Poštovní spoøitelna;Masarykovo námìstí 105;Bystøice nad Pernštejnem;2017-06-05;469250
49.8778419;18.4361438;Poštovní spoøitelna;F.S. Tùmy 1331;Orlová;2017-06-05;307700
49.964125;14.0722122;Poštovní spoøitelna;Husovo námìstí 38/25;Beroun;2017-06-05;293328
50.12677;14.4859;Poštovní spoøitelna;Teplická 492/19;Praha 9;2017-06-05;269472
49.787995;18.2568152;Poštovní spoøitelna;Horní 1471/57;Ostrava;2017-06-05;349290
48.9843686;14.4702344;Poštovní spoøitelna;Praská tøída 2304/69;Èeské Budìjovice;2017-06-05;446418
49.787995;18.2568152;Poštovní spoøitelna;Horní 1471/57;Ostrava;2017-06-05;250565
50.1102886;14.5015875;Poštovní spoøitelna;Freyova 945/35;Praha 9;2017-06-05;224280
49.1359833;13.7292938;Poštovní spoøitelna;Vlkonice 136;Vacov;2017-06-05;342160
50.0999691;14.4274919;Poštovní spoøitelna;Kamenická 599/26;Praha 7;2017-06-05;436656
50.6212891;15.624005;Poštovní spoøitelna;Lánovská;Vrchlabí;2017-06-05;218160
50.6035866;15.3342219;Poštovní spoøitelna;Husova 9;Semily;2017-06-05;328482
50.9522741;14.5570561;Poštovní spoøitelna;Tøída 9. kvìtna 393/11;Rumburk;2017-06-05;422865
49.937415;17.903865;Poštovní spoøitelna;Hrnèíøská 452/4;Opava;2017-06-05;239250
49.3625908;16.6434477;Poštovní spoøitelna;Romitálova 2302/6;Blansko;2017-06-05;305520
50.6824919;14.5375988;Poštovní spoøitelna;Barvíøská 1607/3;Èeská Lípa;2017-06-05;463600
50.0763602;14.4337211;Poštovní spoøitelna;Anglická 140/20;Praha 2;2017-06-05;291445
50.4306258;15.5824033;Poštovní spoøitelna;námìstí K.V.Raise 138;Láznì Bìlohrad;2017-06-05;299205
50.0883038;17.7011286;Poštovní spoøitelna;Øíèní okruh 4/14;Krnov;2017-06-05;278750
49.683783;18.3548061;Poštovní spoøitelna;Tø. T.G.Masaryka 492;Frıdek-Místek;2017-06-05;781326
49.9771341;12.7030161;Poštovní spoøitelna;Hlavní tøída 81/10;Mariánské Láznì;2017-06-05;196550
50.6593711;14.037998;Poštovní spoøitelna;Revoluèní 9;Ústí nad Labem;2017-06-05;272600
50.0748722;14.4326991;Poštovní spoøitelna;Bìlehradská 478/110;Praha 2;2017-06-05;156120
50.0922894;14.4869419;Poštovní spoøitelna;Konìvova 1965/208;Praha 3;2017-06-05;400626
49.3880722;13.2947522;Poštovní spoøitelna;Šumavská 782;Klatovy;2017-06-05;76734
50.0875225;14.4351758;Poštovní spoøitelna;Hybernská 15;Praha 1;2017-06-05;552762
50.069063;14.4659897;Poštovní spoøitelna;Kodaòská 1459/48;Praha 10;2017-06-05;261780
50.0773277;14.3398352;Poštovní spoøitelna;Bìlohorská 2426/205;Praha 6;2017-06-05;331550
49.2779941;16.9984813;Poštovní spoøitelna;Jana Šoupala 17/2;Vyškov;2017-06-05;410670
49.9104172;15.3947619;Poštovní spoøitelna;Masarykova 204/44;Èáslav;2017-06-05;225945
50.1776864;12.6506197;Poštovní spoøitelna;Slovenská 545;Sokolov;2017-06-05;274624
49.6810647;18.3473252;Poštovní spoøitelna;Na Pøíkopì 3727;Frıdek-Místek;2017-06-05;32215
50.2164438;15.8538691;Poštovní spoøitelna;Bratøí Štefanù 895/1;Hradec Králové;2017-06-05;49866
48.7626202;16.0621191;Poštovní spoøitelna;Hatì u Znojma 196;Chvalovice - Hatì u Znojma;2017-06-05;320355
48.7591744;16.8822313;Poštovní spoøitelna;17. listopadu 3064/30;Bøeclav;2017-06-05;299480
50.1271361;14.4688722;Poštovní spoøitelna;Støelnièná 1660/31;Praha 8;2017-06-05;167500
50.7007522;14.8067611;Poštovní spoøitelna;Máchova 5;Strá pod Ralskem;2017-06-05;347220
49.412996;14.664821;Poštovní spoøitelna;nám. F.Køiíka 506/22;Tábor;2017-06-05;447120
49.4220453;15.2212536;Poštovní spoøitelna;U Nádraí 1967;Pelhøimov;2017-06-05;55290
48.7415211;14.486338;Poštovní spoøitelna;Na vyhlídce 530;Kaplice;2017-06-05;258210
49.744505;13.3747608;Poštovní spoøitelna;Smetanovy sady 208/3;Plzeò;2017-06-05;295620
49.2054338;16.6687958;Poštovní spoøitelna;Vlkova 2481/4;Brno;2017-06-05;414315
49.2103261;16.601288;Poštovní spoøitelna;Hrnèíøská 573/6;Brno;2017-06-05;234150
49.2766391;16.9993911;Poštovní spoøitelna;Dobrovského 428/4;Vyškov;2017-06-05;136320
49.89315;18.5502977;Poštovní spoøitelna;è.p. 597/350;Petrovice u Karviné;2017-06-05;229995
50.0887844;14.4281752;Poštovní spoøitelna;námìstí Republiky 1078/1;Praha 1;2017-06-05;256905
49.4204333;14.6510386;Poštovní spoøitelna;Václava Soumara 2394;Tábor;2017-06-05;294800
49.1680741;16.5638736;Poštovní spoøitelna;U pošty 638/16;Brno;2017-06-05;444850
49.4568719;17.4736641;Poštovní spoøitelna;Dvoøákova 1800/75;Pøerov;2017-06-05;348050
50.1395936;14.0740119;Poštovní spoøitelna;Petrohradská 3112;Kladno;2017-06-05;425850
50.6469738;13.851003;Poštovní spoøitelna;Antonína Sochora 1340/4;Teplice;2017-06-05;385920
50.7235206;15.1684756;Poštovní spoøitelna;Komenského 802/17;Jablonec nad Nisou;2017-06-05;271680
48.9730186;14.4875777;Poštovní spoøitelna;Nádraní 1759;Èeské Budìjovice;2017-06-05;336240
50.3552258;13.7981;Poštovní spoøitelna;Štefánikova 1465;Louny;2017-06-05;283338
50.3071916;12.9489922;Poštovní spoøitelna;Brigádnická 1359;Ostrov nad Ohøí;2017-06-05;690336
49.8437194;18.3062513;Poštovní spoøitelna;Hladnovská 1944/16;Ostrava;2017-06-05;411237
49.6019511;17.222493;Poštovní spoøitelna;Praská 248/39;Olomouc;2017-06-05;615528
50.1993783;15.8571805;Poštovní spoøitelna;Mrštíkova 1767/38a;Hradec Králové;2017-06-05;201450
49.3732461;14.961173;Poštovní spoøitelna;Mariánské námìstí 718;Èernovice;2017-06-05;215875
50.0754669;14.4394261;Poštovní spoøitelna;Korunní 716/5;Praha 2;2017-06-05;382250
49.8674363;16.3108677;Poštovní spoøitelna;Maøákova 1198;Litomyšl;2017-06-05;39675
50.18822;15.02901;Poštovní spoøitelna;Letcù R.A.F 1958;Nymburk;2017-06-05;45612
49.4258086;13.8827086;Poštovní spoøitelna;J.P.Koubka 43;Blatná;2017-06-05;296800
50.14285;14.10202;Poštovní spoøitelna;Petra Bezruèe 3388;Kladno;2017-06-05;185020
50.1039475;14.4895422;Poštovní spoøitelna;Èeskomoravská 2420/15a;Praha 9;2017-06-05;234605
49.746822;13.374154;Poštovní spoøitelna;Prešovská 318/20;Plzeò;2017-06-05;410985
50.7155894;15.1577247;Poštovní spoøitelna;Jateèní 5156/4;Jablonec nad Nisou;2017-06-05;226872
49.2357255;17.6674119;Poštovní spoøitelna;Okruní 5290;Zlín;2017-06-05;262350
49.8365427;13.8946872;Poštovní spoøitelna;Masarykova 1538/3;Hoøovice;2017-06-05;333360
48.9746311;14.4732358;Poštovní spoøitelna;nám. Pøem. Otakara II. 3/6;Èeské Budìjovice;2017-06-05;718128
50.0475969;14.4561288;Poštovní spoøitelna;Vyskoèilova 1481/4;Praha 4;2017-06-05;294420
50.0260088;15.2095608;Poštovní spoøitelna;Rorejcova 906;Kolín;2017-06-05;228330
49.2766391;16.9993911;Poštovní spoøitelna;Dobrovského 428/4;Vyškov;2017-06-05;296205
49.472688;17.1133177;Poštovní spoøitelna;Dukelská brána 4361/5;Prostìjov;2017-06-05;324864
50.1078272;14.5847597;Poštovní spoøitelna;Chlumecká 765/6;Praha 9;2017-06-05;283400
50.4643819;13.4204202;Poštovní spoøitelna;Mostecká 547/26;Chomutov;2017-06-05;253350
49.95423;16.1598361;Poštovní spoøitelna;námìstí Pøemysla Otakara II. 215;Vysoké Mıto;2017-06-05;203750
49.9818447;17.4632286;Poštovní spoøitelna;tøída Práce 1960/1;Bruntál;2017-06-05;375500
49.3086377;14.1471686;Poštovní spoøitelna;Velké námìstí 115/5;Písek;2017-06-05;397550
49.1776072;16.6849238;Poštovní spoøitelna;Pøemyslovo námìstí 857/22;Brno;2017-06-05;320280
48.811146;14.314876;Poštovní spoøitelna;Panská 22;Èeskı Krumlov;2017-06-05;247936
50.2114764;15.8183219;Poštovní spoøitelna;Goèárova tøída 1096/28;Hradec Králové;2017-06-05;246624
50.1078272;14.5847597;Poštovní spoøitelna;Chlumecká 765/6;Praha 9;2017-06-05;221800
49.1857375;16.617628;Poštovní spoøitelna;Zvonaøka;Brno;2017-06-05;228480
49.8334122;18.1641008;Poštovní spoøitelna;17. listopadu 2172/15;Ostrava;2017-06-05;548400
49.6966191;14.9065819;Poštovní spoøitelna;Lidická 667;Vlašim;2017-06-05;174850
50.7829922;15.0381358;Poštovní spoøitelna;Polní 604/29;Liberec;2017-06-05;283140
50.22844;17.141835;Poštovní spoøitelna;Láznì Lipová 440;Jeseník;2017-06-05;205760
49.4392883;15.2114797;Poštovní spoøitelna;Praská 2276;Pelhøimov;2017-06-05;614250
49.96614;16.97894;Poštovní spoøitelna;Hlavní tøída 1/29;Šumperk;2017-06-05;245640
50.4928469;15.5199163;Poštovní spoøitelna;Komenského 304;Nová Paka;2017-06-05;99620
49.5914352;17.3383;Poštovní spoøitelna;Olomoucká 791;Velká Bystøice (Olomouc);2017-06-05;60630
49.1972561;16.6056966;Poštovní spoøitelna;Èeská 28;Brno;2017-06-05;185220
49.86888;12.736921;Poštovní spoøitelna;nám. Svobody 24;Planá;2017-06-05;255960
49.7426619;13.5935217;Poštovní spoøitelna;Palackého 15;Rokycany;2017-06-05;89127
49.8817433;16.8783477;Poštovní spoøitelna;Postøelmovská 465/1a;Zábøeh na Moravì;2017-06-05;182140
49.203785;16.606537;Poštovní spoøitelna;Lidická 2030/20;Brno;2017-06-05;87020
49.894145;18.46235;Poštovní spoøitelna;è.p. 942;Dìtmarovice;2017-06-05;374868
49.47012;17.97277;Poštovní spoøitelna;Sokolská 1268;Valašské Meziøíèí;2017-06-05;272700
49.3949658;15.5903177;Poštovní spoøitelna;Masarykovo námìstí 1103;Jihlava;2017-06-05;245856
49.1975555;16.6058444;Poštovní spoøitelna;Joštova 694/5;Brno;2017-06-05;355500
49.8830183;16.8754325;Poštovní spoøitelna;ikova 2309/33a;Zábøeh na Moravì;2017-06-05;381690
50.4245566;14.9112352;Poštovní spoøitelna;Krátká 904;Mladá Boleslav;2017-06-05;237360
50.4202647;14.9140819;Poštovní spoøitelna;tøída Václava Klementa 822;Mladá Boleslav;2017-06-05;257370
50.4117691;14.9051977;Poštovní spoøitelna;Pivovarská 113/I1;Mladá Boleslav;2017-06-05;218856
50.10086;14.433504;Poštovní spoøitelna;Dukelskıch hrdinù 407/26;Praha 7;2017-06-05;28550
50.0733688;17.3077622;Poštovní spoøitelna;Karlova Studánka 10;Karlova Studánka;2017-06-05;471650
49.7476;13.37885;Poštovní spoøitelna;námìstí Republiky 96/8;Plzeò;2017-06-05;223195
50.2110869;15.822295;Poštovní spoøitelna;Ulrichovo námìstí 734/7;Hradec Králové;2017-06-05;718650
49.33954;17.9921319;Poštovní spoøitelna;Mostecká 1144;Vsetín;2017-06-05;383880
50.2186166;12.8089936;Poštovní spoøitelna;Obchodní 30;Jenišov u Karlovıch Varù;2017-06-05;435456
49.7476291;18.6089427;Poštovní spoøitelna;Slezská 1730;Èeskı Tìšín;2017-06-05;168540
50.6824919;14.5375988;Poštovní spoøitelna;Barvíøská 1607/3;Èeská Lípa;2017-06-05;240590
49.1847611;16.5814419;Poštovní spoøitelna;Vıstavištì 405/1;pavilon E;2017-06-05;351540
50.09575;14.34713;Poštovní spoøitelna;Metro Nádraí Veleslavín;Praha 6;2017-06-05;207660
50.0286308;15.2013;Poštovní spoøitelna;Karlovo námìstí 76;Kolín;2017-06-05;293200
50.1799038;12.6478716;Poštovní spoøitelna;K.H.Borovského 1420;Sokolov;2017-06-05;496188
49.3478741;16.4225669;Poštovní spoøitelna;Brnìnská 151;Tišnov;2017-06-05;333750
49.606208;15.5791766;Poštovní spoøitelna;Havlíèkovo námìstí 1963;Havlíèkùv Brod;2017-06-05;244800
49.02303;17.65606;Poštovní spoøitelna;Rybáøská 2481;Uherskı Brod;2017-06-05;150624
50.479655;16.1821238;Poštovní spoøitelna;námìstí ÈSA 110;Hronov;2017-06-05;215900
49.86818;14.26645;Poštovní spoøitelna;Øevnická 1109;Mníšek pod Brdy;2017-06-05;273510
49.26495;13.9088819;Poštovní spoøitelna;Lidická 514;Strakonice;2017-06-05;35063
50.5056908;13.6434427;Poštovní spoøitelna;Moskevská 1999;Most;2017-06-05;382350
49.4507125;14.3602927;Poštovní spoøitelna;námìstí E. Beneše 2/19;Milevsko;2017-06-05;37068
50.0613269;14.4096011;Poštovní spoøitelna;Nádraní 762/32;Praha 5;2017-06-05;242640
49.9463158;17.9287797;Poštovní spoøitelna;Hluèínská 1605/49;Opava;2017-06-05;387560
50.0467602;14.487138;Poštovní spoøitelna;Hlavní 2459/108;Praha 4;2017-06-05;303390
50.3955111;16.0461383;Poštovní spoøitelna;tøída T.G. Masaryka 878;Èeská Skalice;2017-06-05;247575
50.1514081;14.505885;Poštovní spoøitelna;Kostelecká 823/77;Praha 9;2017-06-05;206520
49.8814925;17.8771572;Poštovní spoøitelna;Opavská 1000;Hradec nad Moravicí;2017-06-05;692928
48.8034486;17.0141202;Poštovní spoøitelna;námìstí Republiky 117;Moravská Nová Ves;2017-06-05;456700
49.395763;15.587226;Poštovní spoøitelna;Benešova 15;Jihlava;2017-06-05;289310
49.7429988;13.3822508;Poštovní spoøitelna;Americká 2487/60;Plzeò;2017-06-05;306855
49.943535;16.1669269;Poštovní spoøitelna;Dráby 936;Vysoké Mıto;2017-06-05;314200
50.5836138;15.8906061;Poštovní spoøitelna;Horská 647;Trutnov;2017-06-05;498960
50.6680769;14.0675638;Poštovní spoøitelna;Neštìmická 825/6;Ústí nad Labem;2017-06-05;373500
50.230188;12.8687872;Poštovní spoøitelna;T.G.Masaryka 951/32;Karlovy Vary;2017-06-05;419600
50.7694369;15.0593561;Poštovní spoøitelna;Palachova 1404/2;Liberec;2017-06-05;254256
50.7250363;15.1675175;Poštovní spoøitelna;Liberecká 32/2;Jablonec nad Nisou;2017-06-05;269280
50.3676266;15.6317458;Poštovní spoøitelna;námìstí Jiøího z Podìbrad 345;Hoøice;2017-06-05;161100
49.712608;18.0544622;Poštovní spoøitelna;Sjednocení 889;Studénka;2017-06-05;428715
50.0891827;14.4287141;Poštovní spoøitelna;námìstí Republiky 1078/1;Praha 1;2017-06-05;455931
48.8569369;17.1381972;Poštovní spoøitelna;Koneèná 4010/4;Hodonín;2017-06-05;286800
49.4127361;14.6729902;Poštovní spoøitelna;Husovo námìstí 583/18;Tábor;2017-06-05;393240
50.0311458;14.4900558;Poštovní spoøitelna;Roztylská 2321/19;Praha 4;2017-06-05;430650
50.0044;14.5768766;Poštovní spoøitelna;U Makra 102;Èestlice;2017-06-05;382600
49.0169663;14.4918444;Poštovní spoøitelna;Hrdìjovice 396;Èeské Budìjovice;2017-06-05;443970
49.0146341;14.0042441;Poštovní spoøitelna;Nádraní 67;Prachatice;2017-06-05;252140
50.0999691;14.4274919;Poštovní spoøitelna;Kamenická 599/26;Praha 7;2017-06-05;391662
50.3280169;13.5454186;Poštovní spoøitelna;Oblouková 169;atec;2017-06-05;308300
49.0683025;17.4624852;Poštovní spoøitelna;Havlíèkova 1221;Uherské Hradištì;2017-06-05;486300
50.2598388;14.5172611;Poštovní spoøitelna;Mládenická 1357;Neratovice;2017-06-05;276045
49.3947408;15.5921369;Poštovní spoøitelna;Masarykovo námìstí 68/14;Jihlava;2017-06-05;299160
50.0746258;14.4035877;Poštovní spoøitelna;Štefánikova 18/25;Praha 5;2017-06-05;344000
49.7814702;14.68472;Poštovní spoøitelna;Tyršova 192;Benešov;2017-06-05;312672
50.0479027;14.5576127;Poštovní spoøitelna;Boloòská 478;Praha 15;2017-06-05;176792
50.4239269;16.1914727;Poštovní spoøitelna;Polská 379;Náchod;2017-06-05;217980
50.1758913;12.67;Poštovní spoøitelna;Marie Majerové 2242;Sokolov;2017-06-05;496650
49.16959;16.67519;Poštovní spoøitelna;Tuøanka 1387/100;Brno;2017-06-05;595584
50.0298375;14.6009063;Poštovní spoøitelna;Semanského 105/78;Praha 22 - Uhøínìves;2017-06-05;490650
49.4399716;14.3869438;Poštovní spoøitelna;Sainova 888/11;Milevsko;2017-06-05;312912
50.078258;14.4612952;Poštovní spoøitelna;Vinohradská 2828/151;Praha 3;2017-06-05;262200
49.2638572;13.8913172;Poštovní spoøitelna;Katovická 1306;Strakonice;2017-06-05;323910
50.7704277;15.059448;Poštovní spoøitelna;Dr. E. Beneše 559/28;Liberec;2017-06-05;324205
50.0877566;14.1979436;Poštovní spoøitelna;Navigaèní 787;Jeneè;2017-06-05;316550
50.6413569;13.8230019;Poštovní spoøitelna;Dubská 3094/1;Teplice;2017-06-05;884070
50.0505363;14.3431652;Poštovní spoøitelna;Petrílkova 2589/19;Praha 13;2017-06-05;302310
49.7951361;17.6303394;Poštovní spoøitelna;námìstí 9. kvìtna 40;Budišov nad Budišovkou;2017-06-05;347280
50.0813291;14.4253538;Poštovní spoøitelna;Štìpánská 704/61;Praha 1;2017-06-05;189910
50.5045255;13.6431577;Poštovní spoøitelna;Moskevská 5/5;Most;2017-06-05;603531
49.4399719;12.929943;Poštovní spoøitelna;námìstí Míru 4;Domalice;2017-06-05;226520
50.0988302;14.3961997;Poštovní spoøitelna;Makovského 1179/2;Praha 6;2017-06-05;293550
49.3936208;14.6878438;Poštovní spoøitelna;Volgogradská 2972;Tábor;2017-06-05;305235
49.9985;14.65901;Poštovní spoøitelna;Barákova 237/8;Øíèany u Prahy;2017-06-05;131580
49.8280105;18.2015086;Poštovní spoøitelna;Sjízdná 5554/2;Ostrava;2017-06-05;441144
49.7559214;16.4677306;Poštovní spoøitelna;námìstí Míru 35/75;Svitavy;2017-06-05;340795
50.243385;12.7448588;Poštovní spoøitelna;Husova 786;Chodov u Karlovıch Varù;2017-06-05;180960
50.17896;14.66838;Poštovní spoøitelna;Zápská;Brandıs nad Labem;2017-06-05;218435
49.4482388;17.4509408;Poštovní spoøitelna;Èechova 1005/4;Pøerov;2017-06-05;225715
49.1859736;14.6993055;Poštovní spoøitelna;námìstí T.G. Masaryka 134;Veselí nad Lunicí;2017-06-05;40835
49.7746841;16.933883;Poštovní spoøitelna;Drustevní 1389/29;Mohelnice;2017-06-05;185275
50.0472769;15.7505819;Poštovní spoøitelna;Bìlehradská 628;Pardubice;2017-06-05;346050
50.05101;14.44057;Poštovní spoøitelna;Na Pankráci 1724/129;Praha 4;2017-06-05;422250
50.5011788;14.8030677;Poštovní spoøitelna;Masarykovo námìstí 1413;Bìlá pod Bezdìzem;2017-06-05;173760
49.4310528;15.2239086;Poštovní spoøitelna;Masarykovo námìstí 79;Pelhøimov;2017-06-05;362400
50.073;12.3791002;Poštovní spoøitelna;Riegerova 1302/56;Cheb;2017-06-05;232075
50.0320655;14.4909886;Poštovní spoøitelna;Roztylská 2321/19;Praha 4;2017-06-05;316656
48.8141138;14.31734;Poštovní spoøitelna;Latrán 193;Èeskı Krumlov;2017-06-05;357840
49.2982247;14.1422961;Poštovní spoøitelna;U nádraí 2565;Písek;2017-06-05;173425
49.370233;16.6428558;Poštovní spoøitelna;Na Øadech 2347/1;Blansko;2017-06-05;333270
48.85717;16.0485288;Poštovní spoøitelna;Horní námìstí 13;Znojmo;2017-06-05;366920
50.1183475;14.4998513;Poštovní spoøitelna;Prosecká 851/64;Praha 9;2017-06-05;360096
49.6400988;18.1412969;Poštovní spoøitelna;Jièínská 1524;Pøíbor;2017-06-05;290320
48.9601019;14.4686869;Poštovní spoøitelna;Boeny Nìmcové 585/54;Èeské Budìjovice;2017-06-05;576702
50.04919;14.43819;Poštovní spoøitelna;Milevská 1695/7;Praha 4;2017-06-05;387744
50.3570819;13.79795;Poštovní spoøitelna;Praská 95;Louny;2017-06-05;77120
49.7416863;13.3726977;Poštovní spoøitelna;námìstí T. G. Masaryka 1931/12;Plzeò;2017-06-05;270945
49.1441;15.0035822;Poštovní spoøitelna;námìstí Míru 140;Jindøichùv Hradec;2017-06-05;458082
50.3827438;13.268313;Poštovní spoøitelna;Poštovní 1553;Kadaò;2017-06-05;260820
50.0822477;14.4256936;Poštovní spoøitelna;Václavské námìstí 791/32;Praha 1;2017-06-05;240288
50.07128;14.39721;Poštovní spoøitelna;Mozartova 261/1;Praha 5;2017-06-05;133975
49.0794869;15.4346261;Poštovní spoøitelna;Göthova 71;Daèice;2017-06-05;29685
49.2532155;13.9069727;Poštovní spoøitelna;Tovární 202;Strakonice;2017-06-05;433575
50.0489455;14.4417347;Poštovní spoøitelna;Na Stri 1709/42;Praha 4;2017-06-05;139800
49.18852;16.640933;Poštovní spoøitelna;Olomoucká 1257/118;Brno;2017-06-05;280176
50.6781633;14.0390408;Poštovní spoøitelna;Støíbrnická 3034/10;Ústí nad Labem;2017-06-05;226650
49.3310622;17.5779669;Poštovní spoøitelna;Palackého 821/62;Holešov;2017-06-05;70398
49.7052422;14.8977916;Poštovní spoøitelna;Komenského 40;Vlašim;2017-06-05;454086
49.78284;14.68565;Poštovní spoøitelna;Karla Nového 2363;Benešov;2017-06-05;186235
49.2920202;17.4054358;Poštovní spoøitelna;Obvodová 3310/13a;Kromìøí;2017-06-05;358100
49.6904791;18.3423691;Poštovní spoøitelna;Heydukova 3436;Frıdek-Místek;2017-06-05;185250
50.3300783;12.5079586;Poštovní spoøitelna;Pohranièní stráe 1827;Kraslice;2017-06-05;190140
49.2357255;17.6674119;Poštovní spoøitelna;Okruní 5290;Zlín;2017-06-05;234720
50.5986888;13.6104158;Poštovní spoøitelna;námìstí Míru 13;Litvínov;2017-06-05;367200
50.5362288;14.1329738;Poštovní spoøitelna;Na Valech 722/18;Litomìøice;2017-06-05;197140
49.1437866;15.0213641;Poštovní spoøitelna;Jáchymova 903;Jindøichùv Hradec;2017-06-05;186630
50.07985;14.4290553;Poštovní spoøitelna;Václavské nám. 58;Praha 1;2017-06-05;344050
50.031065;14.4904827;Poštovní spoøitelna;Roztylská 2321/19;Praha 4;2017-06-05;305585
49.4540291;17.4497522;Poštovní spoøitelna;Kratochvílova 147/5;Pøerov;2017-06-05;239400
50.2136675;15.811855;Poštovní spoøitelna;Puškinova 861/2;Hradec Králové;2017-06-05;356985
50.598603;13.61787;Poštovní spoøitelna;Jiráskova 2181;Litvínov;2017-06-05;40872
49.7480738;13.3758191;Poštovní spoøitelna;Sedláèkova 244/26a;Plzeò;2017-06-05;375800
50.7656108;15.0562638;Poštovní spoøitelna;Soukenné námìstí 669/2a;Liberec;2017-06-05;254772
49.2262411;17.6693516;Poštovní spoøitelna;Dlouhá 136;Zlín;2017-06-05;66860
49.6614608;18.4270336;Poštovní spoøitelna;Niní Lhoty 700;Nošovice;2017-06-05;443520
49.06641;17.4492558;Poštovní spoøitelna;Štìpnická 1156;Uherské Hradištì;2017-06-05;53228
49.9899391;14.7419155;Poštovní spoøitelna;Praská 230;Mukaøov;2017-06-05;399336
50.7734825;14.1996358;Poštovní spoøitelna;Zbrojnická 1848;Dìèín;2017-06-05;291720
49.668;15.4032994;Poštovní spoøitelna;námìstí Trèkù z Lípy 1196;Svìtlá nad Sázavou;2017-06-05;741150
49.8365772;18.2929305;Poštovní spoøitelna;Masarykovo námìstí 3090/15;Ostrava;2017-06-05;279076
50.086535;14.428128;Poštovní spoøitelna;Na Pøíkopì 860/24;Praha 1;2017-06-05;529560
49.1981588;16.5924219;Poštovní spoøitelna;Údolní 244/53;Brno;2017-06-05;369360
49.767665;13.3636422;Poštovní spoøitelna;Alej Svobody 1274/21;Plzeò;2017-06-05;315180
49.3094641;14.1473611;Poštovní spoøitelna;Karlova 107/1;Písek;2017-06-05;171752
50.0887844;14.4281752;Poštovní spoøitelna;námìstí Republiky 1081/7;Praha 1;2017-06-05;201204
49.829195;18.1721891;Poštovní spoøitelna;Hlavní tøída 703/82;Ostrava;2017-06-05;272250
50.6111511;13.741458;Poštovní spoøitelna;Osecká 1531;Duchcov;2017-06-05;295365
50.0053161;14.4172247;Poštovní spoøitelna;Sofijské námìstí 3406/1;Praha 4;2017-06-05;447300
49.9127772;16.4399952;Poštovní spoøitelna;Dr. Edvarda Beneše 692;Èeská Tøebová;2017-06-05;196035
50.3896802;13.186213;Poštovní spoøitelna;Petlérská 449;Klášterec nad Ohøí;2017-06-05;452736
50.6511708;14.0124672;Poštovní spoøitelna;ikova 3363/78;Ústí nad Labem;2017-06-05;166220
